SystematicName,Gene,Vol_fL,log2_ratio
YDL189W,RBS1,75,0.195151752
YDL190C,UFD2,40,0.347807013
YDL190C,UFD2,45,-0.658094379
YDL190C,UFD2,50,-0.079803987
YDL190C,UFD2,55,-0.304297268
YDL190C,UFD2,60,-0.398327394
YDL190C,UFD2,65,0.391642225
YDL190C,UFD2,70,-0.067262668
YDL190C,UFD2,75,0.392391288
YDL191W,RPL35A,40,-0.581735899
YDL191W,RPL35A,45,0.140526998
YDL191W,RPL35A,50,0.045203699
YDL191W,RPL35A,55,0.200034233
YDL191W,RPL35A,60,0.292060733
YDL191W,RPL35A,65,-0.004575651
YDL191W,RPL35A,70,-0.041527787
YDL191W,RPL35A,75,-0.224095417
YDL192W,ARF1,40,-0.250963003
YDL192W,ARF1,45,0.013707895
YDL192W,ARF1,50,-0.196184465
YDL192W,ARF1,55,0.276568231
YDL192W,ARF1,60,0.35361384
YDL192W,ARF1,65,-0.202514222
YDL192W,ARF1,70,0.237078592
YDL192W,ARF1,75,-0.433319084
YDL193W,NUS1,40,-0.041596760000000003
YDL193W,NUS1,45,-0.17333782
YDL193W,NUS1,50,-0.108481848
YDL193W,NUS1,55,0.207132473
YDL193W,NUS1,60,0.043269225
YDL193W,NUS1,65,0.011929981
YDL193W,NUS1,70,0.239831402
YDL193W,NUS1,75,-0.251413552
YDL194W,SNF3,40,0.348926359
YDL194W,SNF3,45,-0.789901346
YDL194W,SNF3,50,-0.271205145
YDL194W,SNF3,55,-0.298588079
YDL194W,SNF3,60,-0.496425826
YDL194W,SNF3,65,-0.024080889
YDL194W,SNF3,70,0.576980116
YDL194W,SNF3,75,0.403047298
YDL195W,SEC31,40,-0.561628615
YDL195W,SEC31,45,-0.637879974
YDL195W,SEC31,50,-0.06188391
YDL195W,SEC31,55,0.13269366
YDL195W,SEC31,60,-0.100163599
YDL195W,SEC31,65,-0.005092835
YDL195W,SEC31,70,0.43353055
YDL195W,SEC31,75,0.428161187
YDL196W,NA,40,1.052209246
YDL196W,NA,45,-1.415132611
YDL196W,NA,50,-0.430431747
YDL196W,NA,55,-0.148214316
YDL196W,NA,60,-0.680604002
YDL196W,NA,65,-0.309522423
YDL196W,NA,70,0.430269216
YDL196W,NA,75,0.174556721
YDL197C,ASF2,40,-0.85292328
YDL197C,ASF2,45,-1.010577189
YDL197C,ASF2,50,0.23373548
YDL197C,ASF2,55,0.43462979
YDL197C,ASF2,60,0.064212575
YDL197C,ASF2,65,-0.101003319
YDL197C,ASF2,70,0.222199395
YDL197C,ASF2,75,0.354048098
YDL198C,GGC1,40,-0.134572551
YDL198C,GGC1,45,-0.561878888
YDL198C,GGC1,50,-0.95028126
YDL198C,GGC1,55,-0.367927612
YDL198C,GGC1,60,-0.279313225
YDL198C,GGC1,65,0.283792966
YDL198C,GGC1,70,0.815138489
YDL198C,GGC1,75,0.39875868
YDL199C,NA,40,-0.121293015
YDL199C,NA,45,-0.311117573
YDL199C,NA,50,0.260424411
YDL199C,NA,55,-0.110355168
YDL199C,NA,60,-0.458674762
YDL199C,NA,65,-0.141192572
YDL199C,NA,70,0.640490942
YDL199C,NA,75,-0.06319006
YDL200C,MGT1,40,-0.728048638
YDL200C,MGT1,45,-0.124255243
YDL200C,MGT1,50,0.359761682
YDL200C,MGT1,55,-0.172730918
YDL200C,MGT1,60,0.546832679
YDL200C,MGT1,65,-0.097057844
YDL200C,MGT1,70,0.173436013
YDL200C,MGT1,75,-0.349468849
YDL201W,TRM8,40,0.007889768
YDL201W,TRM8,45,0.371943339
YDL201W,TRM8,50,0.16987695
YDL201W,TRM8,55,0.081090655
YDL201W,TRM8,60,-0.724966253
YDL201W,TRM8,65,-0.284588416
YDL201W,TRM8,70,-0.514395114
YDL201W,TRM8,75,0.476711482
YDL202W,MRPL11,40,-0.770315224
YDL202W,MRPL11,45,-0.57550593
YDL202W,MRPL11,50,-0.077363756
YDL202W,MRPL11,55,-0.295717274
YDL202W,MRPL11,60,-0.254434966
YDL202W,MRPL11,65,0.387023123
YDL202W,MRPL11,70,0.348251842
YDL202W,MRPL11,75,0.642636658
YDL203C,ACK1,40,0.268822238
YDL203C,ACK1,45,0.313602215
YDL203C,ACK1,50,-0.052878464
YDL203C,ACK1,55,-0.413987586
YDL203C,ACK1,60,-0.065438611
YDL203C,ACK1,65,-0.273566579
YDL203C,ACK1,70,0.110336022
YDL203C,ACK1,75,-0.03592533
YDL204W,RTN2,40,-1.111021023
YDL204W,RTN2,45,-0.946695391
YDL204W,RTN2,50,1.133195653
YDL204W,RTN2,55,0.760297128
YDL204W,RTN2,60,0.639797157
YDL204W,RTN2,65,-1.42903597
YDL204W,RTN2,70,-0.487814227
YDL204W,RTN2,75,-1.034040813
YDL205C,HEM3,40,0.509071746
YDL205C,HEM3,45,0.207903753
YDL205C,HEM3,50,0.018491258
YDL205C,HEM3,55,-0.031732063
YDL205C,HEM3,60,-0.396707951
YDL205C,HEM3,65,-0.119618772
YDL205C,HEM3,70,-0.424135819
YDL205C,HEM3,75,0.007779332
YDL206W,NA,40,0.279511492
YDL206W,NA,45,-0.004316264
YDL206W,NA,50,-0.072637037
YDL206W,NA,55,-0.163807129
YDL206W,NA,60,-0.021958135
YDL206W,NA,65,-0.024919536
YDL206W,NA,70,0.291861021
YDL206W,NA,75,-0.408033377
YDL207W,GLE1,40,-0.022694712
YDL207W,GLE1,45,-0.480061756
YDL207W,GLE1,50,-0.133065039
YDL207W,GLE1,55,0.097678227
YDL207W,GLE1,60,-0.307617391
YDL207W,GLE1,65,-0.191144716
YDL207W,GLE1,70,-0.024663724
YDL207W,GLE1,75,0.722276718
YDL208W,NHP2,40,0.960337828
YDL208W,NHP2,45,0.594402687
YDL208W,NHP2,50,-0.072104109
YDL208W,NHP2,55,-0.075581746
YDL208W,NHP2,60,-0.667883119
YDL208W,NHP2,65,-0.636416262
YDL208W,NHP2,70,-0.738057427
YDL208W,NHP2,75,-0.373526253
YDL209C,CWC2,40,0.787558553
YDL209C,CWC2,45,0.074807684
YDL209C,CWC2,50,-0.122362993
YDL209C,CWC2,55,-0.227884192
YDL209C,CWC2,60,-0.760656544
YDL209C,CWC2,65,-0.352546766
YDL209C,CWC2,70,-0.260902936
YDL209C,CWC2,75,0.310418247
YDL210W,UGA4,40,0.374251884
YDL210W,UGA4,45,-1.142539114
YDL210W,UGA4,50,-0.183815389
YDL210W,UGA4,55,-0.357552005
YDL210W,UGA4,60,-0.584962501
YDL210W,UGA4,65,-0.077444085
YDL210W,UGA4,70,0.979751316
YDL210W,UGA4,75,0.005018075
YDL211C,NA,40,-0.726485298
YDL211C,NA,45,-0.592482376
YDL211C,NA,50,0.125283103
YDL211C,NA,55,0.294822585
YDL211C,NA,60,0.392359251
YDL211C,NA,65,-0.403305562
YDL211C,NA,70,0.149365439
YDL211C,NA,75,0.307108384
YDL212W,SHR3,40,-0.048510031
YDL212W,SHR3,45,0.535723713
YDL212W,SHR3,50,-0.120356841
YDL212W,SHR3,55,0.005192975
YDL212W,SHR3,60,0.07293185
YDL212W,SHR3,65,-0.184232452
YDL212W,SHR3,70,0.056566556
YDL212W,SHR3,75,-0.539785288
YDL213C,NOP6,40,0.489919958
YDL213C,NOP6,45,0.897248826
YDL213C,NOP6,50,0.293149866
YDL213C,NOP6,55,-0.056477976
YDL213C,NOP6,60,-0.646215537
YDL213C,NOP6,65,-0.731909449
YDL213C,NOP6,70,-0.981118974
YDL213C,NOP6,75,-0.324539199
YDL214C,PRR2,40,0.384454794
YDL214C,PRR2,45,-0.432566463
YDL214C,PRR2,50,0.103486437
YDL214C,PRR2,55,0.003532652
YDL214C,PRR2,60,-0.672032398
YDL214C,PRR2,65,-1.009067385
YDL214C,PRR2,70,0.484472088
YDL214C,PRR2,75,0.436492059
YDL215C,GDH2,40,1.30474087
YDL215C,GDH2,45,0.089694163
YDL215C,GDH2,50,-0.322171773
YDL215C,GDH2,55,-0.466612988
YDL215C,GDH2,60,-0.52993547
YDL215C,GDH2,65,-0.327053994
YDL215C,GDH2,70,-0.387986829
YDL215C,GDH2,75,-0.539536529
YDL216C,RRI1,40,-0.268933671
YDL216C,RRI1,45,-0.468839377
YDL216C,RRI1,50,0.063722578
YDL216C,RRI1,55,-0.200248339
YDL216C,RRI1,60,0.245560901
YDL216C,RRI1,65,0.311436554
YDL216C,RRI1,70,0.310121786
YDL216C,RRI1,75,-0.208139125
YDL217C,TIM22,40,0.588310542
YDL217C,TIM22,45,-0.345836911
YDL217C,TIM22,50,-0.501631584
YDL217C,TIM22,55,-0.26604186
YDL217C,TIM22,60,-0.315857753
YDL217C,TIM22,65,-0.131581539
YDL217C,TIM22,70,0.276093168
YDL217C,TIM22,75,0.315732363
YDL218W,NA,40,0.394182484
YDL218W,NA,45,-0.247003479
YDL218W,NA,50,-0.67733263
YDL218W,NA,55,-0.947004488
YDL218W,NA,60,-0.770126726
YDL218W,NA,65,0.108920927
YDL218W,NA,70,0.563857387
YDL218W,NA,75,0.637958013
YDL219W,DTD1,40,-0.455680067
YDL219W,DTD1,45,-0.404737359
YDL219W,DTD1,50,-0.062989382
YDL219W,DTD1,55,0.101694008
YDL219W,DTD1,60,0.423880831
YDL219W,DTD1,65,0.065123249
YDL219W,DTD1,70,0.328352785
YDL219W,DTD1,75,-0.248340985
YDL220C,CDC13,40,0.030794199
YDL220C,CDC13,45,-0.677903671
YDL220C,CDC13,50,-0.343113425
YDL220C,CDC13,55,-0.040089288
YDL220C,CDC13,60,-0.408602506
YDL220C,CDC13,65,0.147790842
YDL220C,CDC13,70,0.671748907
YDL220C,CDC13,75,0.186744477
YDL221W,NA,40,-0.86314208
YDL221W,NA,45,-0.579259117
YDL221W,NA,50,-0.196931258
YDL221W,NA,55,-0.017246696
YDL221W,NA,60,0.243097969
YDL221W,NA,65,0.363743323
YDL221W,NA,70,0.174171079
YDL221W,NA,75,0.402514932
YDL222C,FMP45,40,-2.25644763
YDL222C,FMP45,45,-1.790704079
YDL222C,FMP45,50,1.397025329
YDL222C,FMP45,55,0.759697806
YDL222C,FMP45,60,0.713672135
YDL222C,FMP45,65,-1.046367524
YDL222C,FMP45,70,-0.237437998
YDL222C,FMP45,75,-2.303598724
YDL223C,HBT1,40,-1.535236446
YDL223C,HBT1,45,-1.290776037
YDL223C,HBT1,50,1.464362304
YDL223C,HBT1,55,0.732404334
YDL223C,HBT1,60,0.40329323500000003
YDL223C,HBT1,65,-1.532030456
YDL223C,HBT1,70,-0.494104196
YDL223C,HBT1,75,-1.161299512
YDL224C,WHI4,40,-0.838414887
YDL224C,WHI4,45,-0.434846915
YDL224C,WHI4,50,-0.193079769
YDL224C,WHI4,55,-0.143845587
YDL224C,WHI4,60,-0.25563004
YDL224C,WHI4,65,0.110648147
YDL224C,WHI4,70,0.520039084
YDL224C,WHI4,75,0.650582393
YDL225W,SHS1,40,0.227774553
YDL225W,SHS1,45,0.110104384
YDL225W,SHS1,50,0.04141044
YDL225W,SHS1,55,-0.244611061
YDL225W,SHS1,60,-0.166565304
YDL225W,SHS1,65,0.114851573
YDL225W,SHS1,70,-0.206340184
YDL225W,SHS1,75,0.050948289
YDL226C,GCS1,40,-1.53581015
YDL226C,GCS1,45,-0.800991424
YDL226C,GCS1,50,-0.269464804
YDL226C,GCS1,55,0.053911762
YDL226C,GCS1,60,0.015389455
YDL226C,GCS1,65,0.435184874
YDL226C,GCS1,70,0.26373429
YDL226C,GCS1,75,0.722523826
YDL227C,HO,40,0.185380737
YDL227C,HO,45,-0.381848678
YDL227C,HO,50,-0.139098543
YDL227C,HO,55,-0.673875287
YDL227C,HO,60,-0.90399507
YDL227C,HO,65,0.362650589
YDL227C,HO,70,0.706058411
YDL227C,HO,75,0.149246951
YDL228C,NA,40,0.801389152
YDL228C,NA,45,0.088989953
YDL228C,NA,50,-0.356196545
YDL228C,NA,55,-0.175991108
YDL228C,NA,60,-0.455647568
YDL228C,NA,65,-0.089328365
YDL228C,NA,70,-0.352337075
YDL228C,NA,75,0.104012476
YDL229W,SSB1,40,0.999004486
YDL229W,SSB1,45,-0.198547807
YDL229W,SSB1,50,-0.223792109
YDL229W,SSB1,55,0.17119845
YDL229W,SSB1,60,-0.477237789
YDL229W,SSB1,65,-0.93432224
YDL229W,SSB1,70,0.065016125
YDL229W,SSB1,75,-0.217741373
YDL230W,PTP1,40,0.039840972
YDL230W,PTP1,45,-0.170349012
YDL230W,PTP1,50,0.233604988
YDL230W,PTP1,55,0.106162283
YDL230W,PTP1,60,-0.09131379
YDL230W,PTP1,65,-0.305128927
YDL230W,PTP1,70,-0.020310105
YDL230W,PTP1,75,0.133804381
YDL231C,BRE4,40,0.074645578
YDL231C,BRE4,45,-0.175581052
YDL231C,BRE4,50,-0.218097884
YDL231C,BRE4,55,-0.263841057
YDL231C,BRE4,60,0.007239633
YDL231C,BRE4,65,0.211870616
YDL231C,BRE4,70,0.250344763
YDL231C,BRE4,75,0.023198812
YDL232W,OST4,40,-0.262412645
YDL232W,OST4,45,-0.469608792
YDL232W,OST4,50,-0.399805661
YDL232W,OST4,55,0.206566942
YDL232W,OST4,60,0.414326006
YDL232W,OST4,65,-0.045425899
YDL232W,OST4,70,0.659073727
YDL232W,OST4,75,-0.618163868
YDL233W,MFG1,40,-0.53910828
YDL233W,MFG1,45,-0.386517889
YDL233W,MFG1,50,0.055222403
YDL233W,MFG1,55,-0.068187803
YDL233W,MFG1,60,-0.216240624
YDL233W,MFG1,65,0.131011627
YDL233W,MFG1,70,0.410685169
YDL233W,MFG1,75,0.343455118
YDL234C,GYP7,40,-0.093493298
YDL234C,GYP7,45,-0.165507822
YDL234C,GYP7,50,-0.003615248
YDL234C,GYP7,55,-0.020937245
YDL234C,GYP7,60,-0.036066372
YDL234C,GYP7,65,0.263977439
YDL234C,GYP7,70,-0.00962812
YDL234C,GYP7,75,0.026589903
YDL235C,YPD1,40,0.848806229
YDL235C,YPD1,45,0.387566855
YDL235C,YPD1,50,-0.149679335
YDL235C,YPD1,55,-0.242074787
YDL235C,YPD1,60,-0.253957779
YDL235C,YPD1,65,-0.184005589
YDL235C,YPD1,70,-0.33275319799999997
YDL235C,YPD1,75,-0.664385581
YDL236W,PHO13,40,0.179299549
YDL236W,PHO13,45,0.121240344
YDL236W,PHO13,50,-0.052913066
YDL236W,PHO13,55,0.002371292
YDL236W,PHO13,60,-0.201405801
YDL236W,PHO13,65,0.083109263
YDL236W,PHO13,70,-0.061292897
YDL236W,PHO13,75,-0.109424977
YDL237W,AIM6,40,-0.175694999
YDL237W,AIM6,45,-0.534807084
YDL237W,AIM6,50,-0.123889611
YDL237W,AIM6,55,0.171668143
YDL237W,AIM6,60,0.021842234
YDL237W,AIM6,65,-0.162921423
YDL237W,AIM6,70,0.626763895
YDL237W,AIM6,75,-0.108159668
YDL238C,GUD1,40,0.394790156
YDL238C,GUD1,45,-1.034941229
YDL238C,GUD1,50,0.104257257
YDL238C,GUD1,55,0.109892792
YDL238C,GUD1,60,-0.220496882
YDL238C,GUD1,65,-0.373285971
YDL238C,GUD1,70,0.455805931
YDL238C,GUD1,75,0.058362491
YDL239C,ADY3,40,-0.838401079
YDL239C,ADY3,45,-0.317504908
YDL239C,ADY3,50,0.491111295
YDL239C,ADY3,55,-0.121643117
YDL239C,ADY3,60,0.153656003
YDL239C,ADY3,65,0.110539009
YDL239C,ADY3,70,0.217024287
YDL239C,ADY3,75,-0.060001608
YDL240C-A,NA,40,1.452483454
YDL240C-A,NA,45,-1.556833128
YDL240C-A,NA,50,-1.172918146
YDL240C-A,NA,55,-2.227884605
YDL240C-A,NA,60,-0.77739402
YDL240C-A,NA,65,0.865334223
YDL240C-A,NA,70,0.404157678
YDL240C-A,NA,75,-0.894794404
YDL240W,LRG1,40,-0.23260262
YDL240W,LRG1,45,-0.871855276
YDL240W,LRG1,50,-0.604571397
YDL240W,LRG1,55,-0.205534377
YDL240W,LRG1,60,-0.308329946
YDL240W,LRG1,65,0.258278637
YDL240W,LRG1,70,0.890421407
YDL240W,LRG1,75,0.287152751
YDL241W,NA,40,-1.156613217
YDL241W,NA,45,-0.246623382
YDL241W,NA,50,-1.055527091
YDL241W,NA,55,0.59136315800000006
YDL241W,NA,60,-0.417322569
YDL241W,NA,65,0.202073428
YDL241W,NA,70,0.88354391
YDL241W,NA,75,-0.03399393
YDL242W,NA,40,1.433970105
YDL242W,NA,45,-1.822369648
YDL242W,NA,50,-0.772246169
YDL242W,NA,55,-0.912567457
YDL242W,NA,60,-3.364263427
YDL242W,NA,65,0.418638452
YDL242W,NA,70,0.784287924
YDL242W,NA,75,-0.42935845500000003
YDL243C,AAD4,40,0.783566296
YDL243C,AAD4,45,-0.385101355
YDL243C,AAD4,50,-0.639728304
YDL243C,AAD4,55,-0.318781968
YDL243C,AAD4,60,-0.610581958
YDL243C,AAD4,65,0.476880883
YDL243C,AAD4,70,-0.266700423
YDL243C,AAD4,75,0.252695766
YDL244W,THI13,40,0.867549704
YDL244W,THI13,45,-1.079529982
YDL244W,THI13,50,-0.5871336
YDL244W,THI13,55,-0.832890014
YDL244W,THI13,60,-0.510961919
YDL244W,THI13,65,0.451454898
YDL244W,THI13,70,0.717307068
YDL244W,THI13,75,-0.392317423
YDL245C,HXT15,40,0.120987545
YDL245C,HXT15,45,-1.156380212
YDL245C,HXT15,50,-0.061505916
YDL245C,HXT15,55,-0.493765155
YDL245C,HXT15,60,-0.40815644
YDL245C,HXT15,65,-0.134933235
YDL245C,HXT15,70,1.06434916
YDL245C,HXT15,75,0.056483146
YDL246C,SOR2,40,0.238016586
YDL246C,SOR2,45,-1.166636431
YDL246C,SOR2,50,NA
YDL246C,SOR2,55,-1.020558172
YDL246C,SOR2,60,-0.713669477
YDL246C,SOR2,65,1.031909248
YDL246C,SOR2,70,1.138640423
YDL246C,SOR2,75,0.037052551
YDL247W,MPH2,40,0.617103888
YDL247W,MPH2,45,NA
YDL247W,MPH2,50,-0.703095393
YDL247W,MPH2,55,-0.848394946
YDL247W,MPH2,60,-0.457443066
YDL247W,MPH2,65,-2.042405566
YDL247W,MPH2,70,1.335265081
YDL247W,MPH2,75,0.849838253
YDL247W-A,NA,40,1.151645327
YDL247W-A,NA,45,0.609202098
YDL247W-A,NA,50,0.675207283
YDL247W-A,NA,55,NA
YDL247W-A,NA,60,-0.505962476
YDL247W-A,NA,65,-0.715542845
YDL247W-A,NA,70,0.425374333
YDL247W-A,NA,75,NA
YDL248W,COS7,40,0.573992742
YDL248W,COS7,45,-0.130758946
YDL248W,COS7,50,0.064584761
YDL248W,COS7,55,-0.119220874
YDL248W,COS7,60,-0.04933678
YDL248W,COS7,65,0.266176325
YDL248W,COS7,70,-0.148917572
YDL248W,COS7,75,-0.834907071
YDR001C,NTH1,40,-0.027262679
YDR001C,NTH1,45,-0.298396926
YDR001C,NTH1,50,0.380885524
YDR001C,NTH1,55,-0.117358468
YDR001C,NTH1,60,0.087952512
YDR001C,NTH1,65,-0.082815037
YDR001C,NTH1,70,0.077583097
YDR001C,NTH1,75,-0.121507872
YDR002W,YRB1,40,-0.092642301
YDR002W,YRB1,45,0.539597286
YDR002W,YRB1,50,0.12133607
YDR002W,YRB1,55,0.066438926
YDR002W,YRB1,60,0.064515333
YDR002W,YRB1,65,-0.397181876
YDR002W,YRB1,70,-0.157624933
YDR002W,YRB1,75,-0.372980211
YDR003W,RCR2,40,0.468086852
YDR003W,RCR2,45,-0.358589741
YDR003W,RCR2,50,0.072106738
YDR003W,RCR2,55,0.017208251
YDR003W,RCR2,60,-0.082486458
YDR003W,RCR2,65,-0.222505081
YDR003W,RCR2,70,-0.02465558
YDR003W,RCR2,75,-0.01597242
YDR003W-A,NA,40,-1.239356723
YDR003W-A,NA,45,-0.001090587
YDR003W-A,NA,50,0.098282918
YDR003W-A,NA,55,-0.270060779
YDR003W-A,NA,60,0.497338805
YDR003W-A,NA,65,0.494905929
YDR003W-A,NA,70,0.081761021
YDR003W-A,NA,75,-0.325059042
YDR004W,RAD57,40,0.168688657
YDR004W,RAD57,45,-0.182526222
YDR004W,RAD57,50,0.060155866
YDR004W,RAD57,55,0.070356493
YDR004W,RAD57,60,0.037433964
YDR004W,RAD57,65,-0.034434221
YDR004W,RAD57,70,-0.057959636
YDR004W,RAD57,75,-0.09091459
YDR005C,MAF1,40,0.038685717
YDR005C,MAF1,45,0.32175654
YDR005C,MAF1,50,0.07022914
YDR005C,MAF1,55,-0.174317248
YDR005C,MAF1,60,0.187833824
YDR005C,MAF1,65,-0.019515913
YDR005C,MAF1,70,-0.152798051
YDR005C,MAF1,75,-0.392552383
YDR006C,SOK1,40,0.366876444
YDR006C,SOK1,45,0.029668911
YDR006C,SOK1,50,0.202936581
YDR006C,SOK1,55,-0.083864438
YDR006C,SOK1,60,-0.285966783
YDR006C,SOK1,65,-0.407626597
YDR006C,SOK1,70,-0.24394581
YDR006C,SOK1,75,0.234638182
YDR007W,TRP1,40,0.326205779
YDR007W,TRP1,45,-0.146639325
YDR007W,TRP1,50,0.178327842
YDR007W,TRP1,55,-0.167972912
YDR007W,TRP1,60,0.078009602
YDR007W,TRP1,65,-0.220687002
YDR007W,TRP1,70,0.05199583
YDR007W,TRP1,75,-0.199493434
YDR008C,NA,40,0.711413128
YDR008C,NA,45,-0.052963372
YDR008C,NA,50,-0.080047864
YDR008C,NA,55,-0.353352075
YDR008C,NA,60,-0.567224162
YDR008C,NA,65,0.105175269
YDR008C,NA,70,-0.552047192
YDR008C,NA,75,0.307146661
YDR009W,GAL3,40,0.750833324
YDR009W,GAL3,45,-0.928416772
YDR009W,GAL3,50,0.043014075
YDR009W,GAL3,55,-0.2345199
YDR009W,GAL3,60,-0.578474301
YDR009W,GAL3,65,-0.138680703
YDR009W,GAL3,70,0.512900052
YDR009W,GAL3,75,-0.141410496
YDR010C,NA,40,-0.707298044
YDR010C,NA,45,-0.219137976
YDR010C,NA,50,-0.573280696
YDR010C,NA,55,-0.228268988
YDR010C,NA,60,-0.178748852
YDR010C,NA,65,0.444066548
YDR010C,NA,70,0.886150923
YDR010C,NA,75,-0.135159583
YDR011W,SNQ2,40,0.128187481
YDR011W,SNQ2,45,0.208511787
YDR011W,SNQ2,50,0.195657679
YDR011W,SNQ2,55,0.20581516
YDR011W,SNQ2,60,-0.488270268
YDR011W,SNQ2,65,-0.176750878
YDR011W,SNQ2,70,-0.216438084
YDR011W,SNQ2,75,-0.007608037
YDR012W,RPL4B,40,0.165653198
YDR012W,RPL4B,45,-0.537146786
YDR012W,RPL4B,50,-0.247501973
YDR012W,RPL4B,55,0.101238389
YDR012W,RPL4B,60,-0.253171948
YDR012W,RPL4B,65,0.256329246
YDR012W,RPL4B,70,-0.130265512
YDR012W,RPL4B,75,0.408165682
YDR013W,PSF1,40,-0.577190875
YDR013W,PSF1,45,-0.494493377
YDR013W,PSF1,50,-0.214556609
YDR013W,PSF1,55,0.098086136
YDR013W,PSF1,60,0.767661882
YDR013W,PSF1,65,0.15680617
YDR013W,PSF1,70,0.277040199
YDR013W,PSF1,75,-0.602248073
YDR014W,RAD61,40,-0.537014148
YDR014W,RAD61,45,-0.420373427
YDR014W,RAD61,50,0.114000977
YDR014W,RAD61,55,0.384130431
YDR014W,RAD61,60,0.496319744
YDR014W,RAD61,65,0.031279666
YDR014W,RAD61,70,-0.14397635
YDR014W,RAD61,75,-0.253730807
YDR014W-A,HED1,40,-0.575219227
YDR014W-A,HED1,45,-2.666849702
YDR014W-A,HED1,50,-1.012624539
YDR014W-A,HED1,55,-0.531497849
YDR014W-A,HED1,60,-0.142259819
YDR014W-A,HED1,65,0.958919015
YDR014W-A,HED1,70,1.088913488
YDR014W-A,HED1,75,0.009743274
YDR015C,NA,40,1.359045291
YDR015C,NA,45,-0.029160715
YDR015C,NA,50,0.391613154
YDR015C,NA,55,0.530677192
YDR015C,NA,60,NA
YDR015C,NA,65,NA
YDR015C,NA,70,0.391613154
YDR015C,NA,75,-1.371347649
YDR016C,DAD1,40,-1.262783888
YDR016C,DAD1,45,-0.917260424
YDR016C,DAD1,50,-0.850856561
YDR016C,DAD1,55,0.103234092
YDR016C,DAD1,60,0.500109185
YDR016C,DAD1,65,0.428651838
YDR016C,DAD1,70,0.792354136
YDR016C,DAD1,75,-0.100175976
YDR017C,KCS1,40,0.170737559
YDR017C,KCS1,45,0.075990534
YDR017C,KCS1,50,0.015092781
YDR017C,KCS1,55,-0.022388979
YDR017C,KCS1,60,-0.173383484
YDR017C,KCS1,65,-0.188123791
YDR017C,KCS1,70,-0.164246689
YDR017C,KCS1,75,0.224364981
YDR018C,NA,40,0.074093866
YDR018C,NA,45,-0.562745391
YDR018C,NA,50,0.341110564
YDR018C,NA,55,0.365934877
YDR018C,NA,60,0.116875855
YDR018C,NA,65,-0.062435193
YDR018C,NA,70,-0.135359499
YDR018C,NA,75,-0.391443115
YDR019C,GCV1,40,-0.20589677
YDR019C,GCV1,45,-1.258024612
YDR019C,GCV1,50,-1.188427756
YDR019C,GCV1,55,-1.714587164
YDR019C,GCV1,60,-0.974146765
YDR019C,GCV1,65,-0.118074379
YDR019C,GCV1,70,1.573572197
YDR019C,GCV1,75,0.645746413
YDR020C,DAS2,40,0.632884061
YDR020C,DAS2,45,0.500760296
YDR020C,DAS2,50,-0.175763516
YDR020C,DAS2,55,-0.3885809
YDR020C,DAS2,60,-0.197167499
YDR020C,DAS2,65,-0.114455348
YDR020C,DAS2,70,-0.283915639
YDR020C,DAS2,75,-0.381106333
YDR021W,FAL1,40,1.192313322
YDR021W,FAL1,45,0.6825799
YDR021W,FAL1,50,-0.235641922
YDR021W,FAL1,55,-0.644040489
YDR021W,FAL1,60,-0.419411739
YDR021W,FAL1,65,-0.514349412
YDR021W,FAL1,70,-0.987906282
YDR021W,FAL1,75,-0.580932238
YDR022C,ATG31,40,-0.685135788
YDR022C,ATG31,45,-0.831009131
YDR022C,ATG31,50,0.312397162
YDR022C,ATG31,55,-0.047957414
YDR022C,ATG31,60,0.266343121
YDR022C,ATG31,65,0.400316415
YDR022C,ATG31,70,0.075855491
YDR022C,ATG31,75,0.043070332
YDR023W,SES1,40,0.364676496
YDR023W,SES1,45,0.342765443
YDR023W,SES1,50,-0.238657517
YDR023W,SES1,55,-0.126951622
YDR023W,SES1,60,-0.00666286
YDR023W,SES1,65,0.003151963
YDR023W,SES1,70,-0.179292381
YDR023W,SES1,75,-0.321552314
YDR024W,NA,40,0.590539218
YDR024W,NA,45,-2.000372549
YDR024W,NA,50,0.055178804
YDR024W,NA,55,-0.232735259
YDR024W,NA,60,0.580610101
YDR024W,NA,65,0.066606151
YDR024W,NA,70,0.361534984
YDR024W,NA,75,-0.924882349
YDR025W,RPS11A,40,-0.355105074
YDR025W,RPS11A,45,-0.262362651
YDR025W,RPS11A,50,0.030818418
YDR025W,RPS11A,55,0.156644163
YDR025W,RPS11A,60,-0.186704901
YDR025W,RPS11A,65,-0.224203939
YDR025W,RPS11A,70,-0.326554259
YDR025W,RPS11A,75,0.779105766
YDR026C,NSI1,40,0.326352193
YDR026C,NSI1,45,-0.019200206
YDR026C,NSI1,50,0.080837886
YDR026C,NSI1,55,-0.219897557
YDR026C,NSI1,60,-0.346576409
YDR026C,NSI1,65,0.049146887
YDR026C,NSI1,70,-0.243604054
YDR026C,NSI1,75,0.235591131
YDR027C,VPS54,40,0.063666003
YDR027C,VPS54,45,-0.404398859
YDR027C,VPS54,50,-0.140138851
YDR027C,VPS54,55,-0.144659386
YDR027C,VPS54,60,-0.028212289
YDR027C,VPS54,65,0.420876605
YDR027C,VPS54,70,0.161595923
YDR027C,VPS54,75,-0.074901599
YDR028C,REG1,40,-0.052846229
YDR028C,REG1,45,-0.367719567
YDR028C,REG1,50,0.09606758
YDR028C,REG1,55,-0.06144396
YDR028C,REG1,60,-0.199493736
